message,severity,attributes,tags,timestamp
"	    source_id       TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.619328162Z
"	    city            TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.619331062Z
"	    status          TEXT NOT NULL DEFAULT 'active',",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.619332692Z
"	    phone           TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.619334542Z
"	    primary_tier    influencer_tier NOT NULL DEFAULT 'NANO',",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.619340182Z
"	    primary_handle  TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.619344411Z
"	    avatar_url      TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.619347791Z
"	    bio             TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.619352331Z
	CREATE INDEX IF NOT EXISTS idx_influencers_niches ON influencers USING GIN(content_niches);,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620630425Z
"	    created_by      UUID REFERENCES users(id) ON DELETE SET NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620634045Z
	CREATE INDEX IF NOT EXISTS idx_influencers_tags ON influencers USING GIN(tags);,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620638155Z
"	    updated_at      TIMESTAMPTZ NOT NULL DEFAULT NOW(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620643365Z
"	    created_at      TIMESTAMPTZ NOT NULL DEFAULT NOW(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620645695Z
"	    id              UUID PRIMARY KEY DEFAULT extensions.uuid_generate_v4(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620647545Z
	,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620648365Z
"	    updated_at      TIMESTAMPTZ NOT NULL DEFAULT NOW(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620656754Z
"	    influencer_id   UUID NOT NULL REFERENCES influencers(id) ON DELETE CASCADE,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620658354Z
	CREATE TABLE IF NOT EXISTS influencer_social_accounts (,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620659374Z
	    deleted_at      TIMESTAMPTZ,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620664804Z
"	    platform        TEXT NOT NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620666884Z
	);,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620671094Z
"	    handle          TEXT NOT NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620673244Z
	CREATE INDEX IF NOT EXISTS idx_influencers_primary_tier ON influencers(primary_tier);,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620677384Z
"	    url             TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620680094Z
	CREATE INDEX IF NOT EXISTS idx_influencers_status ON influencers(status) WHERE deleted_at IS NULL;,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620683114Z
"	    platform_user_id TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620686464Z
"	    is_verified     BOOLEAN NOT NULL DEFAULT FALSE,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620690174Z
"	    is_primary      BOOLEAN NOT NULL DEFAULT FALSE,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620693444Z
"	    created_at      TIMESTAMPTZ NOT NULL DEFAULT NOW(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.620697544Z
"	    audience_credibility    NUMERIC(5, 2),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621685951Z
"	    audience_quality        NUMERIC(5, 2),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621689941Z
"	    source                  kpi_source NOT NULL DEFAULT 'MANUAL',",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621693251Z
"	    raw_payload             JSONB NOT NULL DEFAULT '{}'::jsonb,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621696691Z
"	    UNIQUE (platform, handle)",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621701311Z
	);,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621704991Z
	CREATE INDEX IF NOT EXISTS idx_social_accounts_influencer ON influencer_social_accounts(influencer_id);,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621708601Z
	,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621712531Z
	CREATE TABLE IF NOT EXISTS influencer_metrics_snapshot (,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621716291Z
"	    id                      UUID PRIMARY KEY DEFAULT extensions.uuid_generate_v4(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621720151Z
"	    influencer_id           UUID NOT NULL REFERENCES influencers(id) ON DELETE CASCADE,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621723721Z
"	    social_account_id       UUID REFERENCES influencer_social_accounts(id) ON DELETE CASCADE,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621727241Z
"	    snapshot_date           DATE NOT NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621731351Z
"	    followers               BIGINT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621735251Z
"	    following               BIGINT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621738521Z
"	    posts_count             INTEGER,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621741821Z
"	    avg_likes               NUMERIC(12, 2),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621745481Z
"	    avg_comments            NUMERIC(12, 2),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621749301Z
"	    avg_views               BIGINT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621752810Z
"	    engagement_rate         NUMERIC(6, 4),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621756140Z
"	    reach_30d               BIGINT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621759210Z
"	    impressions_30d         BIGINT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.621762110Z
"	    created_at              TIMESTAMPTZ NOT NULL DEFAULT NOW(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.622055326Z
"	    code                TEXT NOT NULL UNIQUE,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.622055796Z
"	    client_id           UUID NOT NULL REFERENCES clients(id) ON DELETE RESTRICT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:29.622068416Z
